ep_rets,avg_losses
-9781.746173858643,1144.9361640400493
-19787.375661849976,1146.3215650979453
-9805.261099338531,1146.0950286588052
180.30278491973877,1144.2637667594097
-9783.315836906433,1144.0398620625097
181.08097887039185,1142.217509111868
177.72518157958984,1140.4015389141825
190.3418321609497,1138.5893937401493
191.09684991836548,1136.7828680986174
171.19321060180664,1134.9851869029515
-9809.822473526001,1134.7801553288273
191.09684991836548,1132.9882203658174
177.17647075653076,1131.2041290730617
-9792.752089500427,1131.0052126317778
185.35820198059082,1129.2286071798235
190.3418321609497,1127.4568096089229
183.0797963142395,1125.6916733252424
177.31331253051758,1123.9329227112303
180.30278491973877,1122.1793157684656
-19755.858763694763,1123.5577522913495
-9777.502798557281,1123.3698366322587
180.46279907226562,1121.625135578074
-19787.375661849976,1123.001168998936
-9805.261099338531,1122.8180174055228
-9783.315836906433,1122.632712057651
175.67674255371094,1120.9007775063358
190.3418321609497,1119.1719323147993
181.08097887039185,1117.4497794953957
-9792.752089500427,1117.274962559833
180.30278491973877,1115.5612242125537
177.72518157958984,1113.8530986363069
191.09684991836548,1112.1481831892313
-9783.315836906433,1111.9807938320885
-9809.822473526001,1111.81791910377
171.19321060180664,1110.1269027230787
-9792.752089500427,1109.96476845819
-9777.502798557281,1109.8018377957317
177.17647075653076,1108.1206984515118
-9786.905445098877,1107.9613124922055
-9783.315836906433,1107.8019627143556
183.0797963142395,1106.1305748453133
190.3418321609497,1104.4631762732054
-9783.315836906433,1104.3097956410977
177.31331253051758,1102.6520312129105
-9805.261099338531,1102.505064112682
-9792.752089500427,1102.35670232007
-9777.541977882385,1102.2094217206084
180.46279907226562,1100.5642224421877
-9783.315836906433,1100.4179777765996
181.08097887039185,1098.7802951685783
180.30278491973877,1097.1476890383303
175.67674255371094,1095.5206222459503
-9792.752089500427,1095.3841125241486
191.09684991836548,1093.7621775429266
190.3418321609497,1092.1451746639755
-9783.315836906433,1092.0128366787417
177.72518157958984,1090.40501590019
177.17647075653076,1088.8020157651245
-9777.502798557281,1088.6752224527054
-9783.315836906433,1088.5487233652877
171.19321060180664,1086.9563524470227
191.09684991836548,1085.3657728897902
-9809.822473526001,1085.2485002672645
-9792.752089500427,1085.1290924008506
-9786.905445098877,1085.009067824514
-9777.541977882385,1084.8906835005314
-9783.315836906433,1084.7708989924965
183.0797963142395,1083.1984808022369
177.31331253051758,1081.6314124397304
-9777.502798557281,1081.5168181321842
190.3418321609497,1079.9549049580496
173.78750324249268,1078.400010293555
